src,dest,dist
JAX,ATL,433988
JAX,BNA,778133
JAX,BOS,1625760
JAX,BWI,1066453
JAX,CLT,528064
JAX,CVG,987285
JAX,DCA,1020056
JAX,DEN,2328016
JAX,DFW,1478026
JAX,DTW,1308828
JAX,EWR,1319609
JAX,FLL,512612
JAX,HOU,1313004
JAX,IAD,1014105
JAX,IAH,1314618
JAX,JFK,1333245
JAX,LAS,3161936
JAX,LGA,1341327
JAX,MDW,1365751
JAX,MIA,538724
JAX,MSP,1889079
JAX,ORD,1390505
JAX,PHL,1193832
JAX,SJU,2072210
JAX,TPA,291002
JED,ADA,1737012
JED,ADD,1406039
JED,ALG,3841163
JED,AMM,1156246
JED,AUH,1615934
JED,BAH,1273178
JED,BEY,1392898
JED,BLR,4189724
JED,BOM,3524079
JED,BWN,8344152
JED,CAI,1214884
JED,CAN,7538143
JED,CCJ,4088018
JED,CDG,4427787
JED,CGK,7973639
JED,CMB,4656507
JED,CMN,4754297
JED,DEL,3885583
JED,DMM,1204597
JED,DOH,1332153
JED,DWC,1674528
JED,DXB,1701278
JED,FCO,3361763
JED,FRA,4131614
JED,GVA,4040707
JED,HYD,4142381
JED,IAD,10609719
JED,ISB,3580727
JED,IST,2350938
JED,JFK,10242996
JED,JNB,5420026
JED,KRT,969149
JED,KUL,7070863
JED,KWI,1217527
JED,LAX,13408729
JED,LGW,4715372
JED,LHR,4749327
JED,MAA,4450481
JED,MAD,4521100
JED,MAN,4958501
JED,MCT,1976145
JED,MED,323183
JED,MHD,2557073
JED,MNL,8607052
JED,MXP,3832985
JED,NBO,2555720
JED,RUH,852355
JED,SAW,2324253
JED,SHJ,1717907
JED,SIN,7365000
JED,SKT,3672570
JED,SUB,8647671
JED,SYZ,1603880
JED,TBZ,1946244
JED,THR,1951418
JED,TIP,2838796
JED,TUN,3256052
JED,YYZ,10462522
JFK,ABQ,2937871
JFK,ACC,8225011
JFK,AMM,9234743
JFK,AMS,5863340
JFK,ARN,6309164
JFK,ATL,1222840
JFK,AUH,11051404
JFK,AUS,2448499
JFK,BCN,6165913
JFK,BGO,5618669
JFK,BNA,1231884
JFK,BOG,3980857
JFK,BOS,300495
JFK,BRU,5901406
JFK,BUF,484455
JFK,BWI,295745
JFK,CAI,9035477
JFK,CDG,5849320
JFK,CHS,1024274
JFK,CLE,683917
JFK,CLT,870860
JFK,CMH,777480
JFK,CMN,5807963
JFK,CPH,6205560
JFK,CUN,2502059
JFK,CVG,947890
JFK,DCA,342613
JFK,DEL,11776799
JFK,DEN,2616352
JFK,DFW,2238656
JFK,DKR,6124495
JFK,DOH,10789485
JFK,DTW,818697
JFK,DUB,5116571
JFK,DUS,6033512
JFK,DXB,11021831
JFK,EZE,8500318
JFK,FCO,6883860
JFK,FLL,1719862
JFK,FRA,6204692
JFK,GCM,2474415
JFK,GIG,7702747
JFK,GRU,7636241
JFK,GVA,6217677
JFK,HEL,6625521
JFK,HKG,12990263
JFK,HNL,8019748
JFK,HOU,2298297
JFK,IAD,366849
JFK,ICN,11113583
JFK,IND,1069952
JFK,IST,8071960
JFK,JAX,1333245
JFK,JED,10242996
JFK,JNB,12824982
JFK,KBP,7553066
JFK,KEF,4172354
JFK,KIN,2533197
JFK,KIX,11178620
JFK,KWI,10222295
JFK,LAS,3617691
JFK,LAX,3982940
JFK,LCY,5587482
JFK,LHR,5554540
JFK,LIM,5840223
JFK,LOS,8449292
JFK,MAD,5775437
JFK,MAN,5376395
JFK,MCO,1519224
JFK,MEX,3363723
JFK,MIA,1753599
JFK,MSP,1655190
JFK,MSY,1902461
JFK,MUC,6498472
JFK,MXP,6429708
JFK,NAS,1763826
JFK,NCE,6423536
JFK,NRT,10854436
JFK,OAK,4145206
JFK,ORD,1190834
JFK,ORF,465968
JFK,ORY,5848136
JFK,OSL,5933219
JFK,PBI,1653967
JFK,PDX,3949168
JFK,PEK,11003766
JFK,PHL,150810
JFK,PHX,3465402
JFK,PIT,546683
JFK,PTY,3541091
JFK,PUJ,2501033
JFK,PVG,11896952
JFK,PWM,440115
JFK,RDU,686463
JFK,RIC,463581
JFK,RIX,6764305
JFK,ROC,424497
JFK,RSW,1728768
JFK,RUH,10499678
JFK,SAN,3936282
JFK,SAT,2553852
JFK,SAV,1154757
JFK,SCL,8202677
JFK,SDF,1064631
JFK,SDQ,2493264
JFK,SEA,3896768
JFK,SFO,4161868
JFK,SJC,4134747
JFK,SJU,2571046
JFK,SLC,3201740
JFK,SMF,4057336
JFK,SNN,4959052
JFK,SRQ,1675705
JFK,STL,1436271
JFK,SVO,7501684
JFK,SXM,2705738
JFK,SYR,335642
JFK,TLV,9136936
JFK,TPA,1617469
JFK,TPE,12565751
JFK,TXL,6385094
JFK,VCE,6685855
JFK,VIE,6823304
JFK,VKO,7521570
JFK,WAW,6866473
JFK,YUL,536681
JFK,YVR,3940565
JFK,YYC,3285093
JFK,YYZ,589430
JFK,ZRH,6326343
JLN,DFW,525825
JNB,ACC,4662859
JNB,ADD,4049437
JNB,AMS,8986269
JNB,ATL,13581801
JNB,AUH,6275392
JNB,BKK,8993870
JNB,BOM,6950028
JNB,CAI,6234990
JNB,CDG,8706951
JNB,CPT,1270571
JNB,DKR,6705779
JNB,DOH,6218043
JNB,DUR,477858
JNB,DXB,6389738
JNB,FRA,8658237
JNB,GRJ,1038917
JNB,GRU,7451786
JNB,HKG,10671494
JNB,IST,7430497
JNB,JED,5420026
JNB,JFK,12824982
JNB,LHR,9045059
JNB,LOS,4511438
JNB,MUC,8412264
JNB,NBO,2899654
JNB,PER,8325026
JNB,SIN,8660577
JNB,SYD,11043673
JNB,TLV,6473894
JNB,ZRH,8387435
JUB,ADD,915805
JUB,CAI,2794970
JUB,DXB,3394715
JUB,KRT,1190053
JUB,NBO,905327
KBP,ALA,3544178
KBP,AMM,2110827
KBP,AMS,1824341
KBP,ATH,1485091
KBP,AYT,1493972
KBP,BCN,2434714
KBP,BKK,7420477
KBP,BRU,1859949
KBP,CDG,2038621
KBP,DME,734389
KBP,DOK,558784
KBP,DXB,3487656
KBP,EVN,1547024
KBP,FCO,1719135
KBP,FRA,1590712
KBP,GVA,1885405
KBP,GYD,1849259
KBP,HEL,1171127
KBP,HER,1729840
KBP,HRK,388470
KBP,IST,1053643
KBP,JFK,7553066
KBP,LCA,1732712
KBP,LED,1053364
KBP,LGW,2179403
KBP,LHR,2192164
KBP,LIS,3380024
KBP,MAD,2878935
KBP,MSQ,439713
KBP,MUC,1401932
KBP,MXP,1728072
KBP,NAP,1661527
KBP,NCE,1937646
KBP,ODS,435994
KBP,OSL,1657239
KBP,PRG,1184951
KBP,RIX,862655
KBP,SAW,1057098
KBP,SHJ,3488299
KBP,SIP,632124
KBP,SVO,762454
KBP,SVX,2086493
KBP,TAS,3110299
KBP,TBS,1450230
KBP,TFS,4680303
KBP,TLL,1080798
KBP,TLV,2062699
KBP,TSE,2831864
KBP,TXL,1245146
KBP,VIE,1070747
KBP,VNO,610296
KBP,WAW,721391
KBP,ZRH,1662539
KEF,ALC,3211298
KEF,AMS,2043295
KEF,ARN,2150338
KEF,BGO,1494870
KEF,BLL,1973785
KEF,BOS,3883109
KEF,BRS,1821767
KEF,BRU,2153678
KEF,BSL,2582146
KEF,CDG,2246225
KEF,CPH,2150996
KEF,DEN,5741671
KEF,EDI,1388683
KEF,EWR,4186099
KEF,FRA,2406906
KEF,GLA,1351324
KEF,HEL,2453402
KEF,IAD,4504357
KEF,JFK,4172354
KEF,LGW,1939989
KEF,LHR,1899668
KEF,LTN,1866451
KEF,MAN,1657429
KEF,MUC,2698584
KEF,OSL,1787938
KEF,SEA,5829632
KEF,SFB,5649950
KEF,SXF,2438424
KEF,YEG,4938480
KEF,YYZ,4181335
KEF,ZRH,2636866
KGF,ALA,757554
KGF,DME,2457595
KGF,LED,2930465
KGF,SVO,2489233
KHH,BKK,2292967
KHH,CAN,728505
KHH,CGO,1467916
KHH,CKG,1580812
KHH,CSX,948972
KHH,CTU,1856070
KHH,FOC,378423
KHH,HAN,1509669
KHH,HGH,847891
KHH,HKG,663022
KHH,ICN,1751493
KHH,KIX,1958073
KHH,KMG,1795350
KHH,KNH,288729
KHH,MFM,697601
KHH,MNL,895878
KHH,NGB,810833
KHH,NKG,1026152
KHH,NNG,1251890
KHH,NRT,2427682
KHH,OKA,841461
KHH,PEK,1972982
KHH,PUS,1627023
KHH,PVG,960082
KHH,SGN,1953814
KHH,SIN,2940485
KHH,SZX,672295
KHH,TNA,1611447
KHH,TSN,1856652
KHH,WUH,1095154
KHH,XMN,314495
KIN,ATL,1899132
KIN,FLL,965539
KIN,GCM,505127
KIN,JFK,2533197
KIN,LGW,7545006
KIN,MCO,1250593
KIN,MIA,942229
KIN,NAS,789642
KIN,PTY,1020108
KIN,SDQ,755047
KIN,SXM,1448444
KIN,YYZ,2866576
KIX,AMS,9263688
KIX,BKK,4160585
KIX,CAN,2456763
KIX,CDG,9648489
KIX,CGK,5401771
KIX,CJU,814844
KIX,CTS,1082812
KIX,DLC,1322487
KIX,DOH,7919655
KIX,DPS,5226654
KIX,DXB,7591197
KIX,FCO,9761654
KIX,FOC,1768122
KIX,FRA,9285465
KIX,FUK,452447
KIX,GMP,837222
KIX,GUM,2511951
KIX,HAN,3231539
KIX,HEL,7750863
KIX,HGH,1468370
KIX,HKG,2476489
KIX,HND,432482
KIX,HNL,6624507
KIX,HRB,1458950
KIX,ICN,861671
KIX,IST,8779781
KIX,JFK,11178620
KIX,KHH,1958073
KIX,KOJ,512782
KIX,KUL,4935472
KIX,MFM,2513646
KIX,MNL,2629047
KIX,NKG,1556367
KIX,NRT,491697
KIX,OKA,1168215
KIX,PEK,1765984
KIX,PUS,582935
KIX,PVG,1309380
KIX,SFO,8711384
KIX,SGN,3906592
KIX,SHE,1304453
KIX,SIN,4893182
KIX,TNA,1652311
KIX,TPE,1703047
KJA,AER,3924838
KJA,DME,3334703
KJA,DXB,4549753
KJA,EVN,3893598
KJA,FRU,1942978
KJA,GYD,3522364
KJA,LED,3566001
KJA,PEK,2508283
KJA,SVO,3337320
KJA,SVX,1937378
KJA,TAS,2359058
KJA,VKO,3363399
KMG,BKK,1284802
KMG,CAN,1069711
KMG,CCU,1498885
KMG,CGO,1482133
KMG,CKG,629640
KMG,CMB,3152854
KMG,CNX,812250
KMG,CSX,1079719
KMG,CTU,615112
KMG,DAD,1143099
KMG,DLC,2326555
KMG,DMK,1262324
KMG,DXB,4768412
KMG,FOC,1683513
KMG,HAK,962704
KMG,HGH,1815773
KMG,HKG,1161843
KMG,ICN,2614595
KMG,KHH,1795350
KMG,KUL,2477208
KMG,KWE,419553
KMG,KWL,716838
KMG,MDL,803926
KMG,MFM,1135722
KMG,NGB,1902656
KMG,NKG,1723273
KMG,NNG,601164
KMG,PEK,2092746
KMG,PVG,1968438
KMG,REP,1297515
KMG,RGN,1149397
KMG,SHA,1926986
KMG,SIN,2630541
KMG,SYX,1007929
KMG,SZX,1141020
KMG,TNA,1882804
KMG,TPE,1845007
KMG,TSN,2060626
KMG,TYN,1675780
KMG,WNZ,1811799
KMG,WUH,1275073
KMG,XIY,1178438
KMG,XMN,1536949
KNH,KHH,288729
KOJ,FSZ,770442
KOJ,HKG,1967319
KOJ,HND,936950
KOJ,ICN,740171
KOJ,ITM,549955
KOJ,KIX,512782
KOJ,NGO,660002
KOJ,NRT,996669
KOJ,OKA,689789
KOJ,PVG,850003
KOJ,TPE,1190284
KRK,AGP,2448995
KRK,ALC,2077129
KRK,AMS,1076836
KRK,ARN,1072406
KRK,BFS,1830912
KRK,BGO,1461078
KRK,BGY,897924
KRK,BHX,1520049
KRK,BLQ,889144
KRK,BRS,1589169
KRK,BSL,940017
KRK,CAG,1470374
KRK,CDG,1250078
KRK,CIA,1074728
KRK,CPH,780691
KRK,CRL,1091914
KRK,DTM,871949
KRK,DUB,1826540
KRK,EDI,1675818
KRK,EIN,1026366
KRK,EMA,1493396
KRK,FRA,804370
KRK,GDN,486842
KRK,HEL,1185760
KRK,LBA,1526161
KRK,LGW,1414454
KRK,LPL,1598728
KRK,MAD,2106048
KRK,MAN,1560718
KRK,MLA,1636939
KRK,MUC,613112
KRK,NCL,1549970
KRK,OSL,1252571
KRK,PFO,1994853
KRK,PSA,1007365
KRK,SNN,2005910
KRK,STN,1383238
KRK,STR,781615
KRK,SVG,1336442
KRK,SVO,1347168
KRK,TRD,1581880
KRK,TXL,530185
KRK,VIE,320895
KRK,WAW,246590
KRK,ZRH,874479
KRT,ADD,998038
KRT,AMM,1820658
KRT,AUH,2506508
KRT,BAH,2217449
KRT,CAI,1613676
KRT,DOH,2255185
KRT,DWC,2572106
KRT,DXB,2604621
KRT,IST,2836859
KRT,JED,969149
KRT,JUB,1190053
KRT,MED,1242072
KRT,NBO,1931060
KRT,RUH,1803088
KRT,SHJ,2621946
KTW,ALC,2058434
KTW,BCN,1661278
KTW,BGO,1396621
KTW,BGY,878119
KTW,BHX,1458856
KTW,CGN,844098
KTW,CIA,1085685
KTW,DSA,1415235
KTW,DTM,812543
KTW,DUB,1763761
KTW,DUS,870244
KTW,EIN,967530
KTW,FRA,752533
KTW,LTN,1364853
KTW,MMX,680639
KTW,NAP,1128505
KTW,STN,1323294
KTW,SVG,1270860
KTW,TLV,2429952
KTW,WAW,229585
KUF,ALA,2267149
KUF,DME,821549
KUF,DWC,3203554
KUF,DXB,3166611
KUF,EVN,1547500
KUF,FRA,2857501
KUF,LED,1399735
KUF,MSQ,1456723
KUF,PRG,2478303
KUF,SVO,864431
KUF,SVX,767340
KUF,TAS,1972610
KUF,VKO,865223
KUL,AKL,8703088
KUL,ALA,5117463
KUL,AMS,10240432
KUL,AUH,5589338
KUL,BKK,1214101
KUL,BLR,2883993
KUL,BNE,6437266
KUL,BOM,3623100
KUL,BWN,1488022
KUL,CAN,2603481
KUL,CDG,10447104
KUL,CEB,2599167
KUL,CGK,1124518
KUL,CMB,2469074
KUL,COK,2914716
KUL,CTU,3089649
KUL,DEL,3869364
KUL,DMK,1241025
KUL,DOH,5910648
KUL,DPS,1961079
KUL,DWC,5556341
KUL,DXB,5549655
KUL,FOC,3204985
KUL,FRA,10003191
KUL,HAN,2091643
KUL,HGH,3626293
KUL,HKG,2534641
KUL,HND,5344032
KUL,HYD,3007004
KUL,ICN,4601512
KUL,IKA,6333585
KUL,IST,8378215
KUL,JED,7070863
KUL,KIX,4935472
KUL,KMG,2477208
KUL,KWI,6382083
KUL,KWL,2642097
KUL,LHR,10610505
KUL,MAA,2628591
KUL,MCT,5209413
KUL,MED,7063913
KUL,MEL,6305786
KUL,MFM,2501771
KUL,MLE,3135254
KUL,MNL,2488409
KUL,NGO,5078401
KUL,NNG,2305710
KUL,NRT,5402743
KUL,PEK,4398710
KUL,PER,4124103
KUL,PNH,1032948
KUL,PUS,4560634
KUL,PVG,3786421
KUL,REP,1202046
KUL,RGN,1681057
KUL,RUH,6379785
KUL,SGN,1046467
KUL,SIN,297266
KUL,SUB,1663643
KUL,SYD,6579185
KUL,SZX,2559625
KUL,TAS,5359302
KUL,TPE,3238621
KUL,UPG,2164095
KUL,XMN,2987811
KUV,CJU,265652
KWE,CAN,742788
KWE,CGO,1112526
KWE,CKG,352836
KWE,CSX,660765
KWE,CTU,527639
KWE,FOC,1286320
KWE,HAK,821437
KWE,HGH,1396297
KWE,HKG,859947
KWE,KMG,419553
KWE,KWL,355942
KWE,NKG,1306515
KWE,NNG,456937
KWE,PEK,1753981
KWE,PVG,1548971
KWE,SHA,1507633
KWE,SIN,2803342
KWE,SYX,950681
KWE,SZX,830788
KWE,TNA,1509169
KWE,TPE,1455468
KWE,TYN,1358260
KWE,URC,2596116
KWE,WNZ,1399349
KWE,WUH,863154
KWE,XIY,896481
KWE,XMN,1159211
KWI,ADD,2437680
KWI,AMM,1182070
KWI,AMS,4360494
KWI,AUH,850153
KWI,BAH,419850
KWI,BEY,1288987
KWI,BKK,5684382
KWI,BOM,2760419
KWI,CAI,1604987
KWI,CCJ,3528094
KWI,CMB,4139529
KWI,COK,3634765
KWI,DEL,2835253
KWI,DMM,354513
KWI,DOH,567191
KWI,DWC,859476
KWI,DXB,854323
KWI,FCO,3495842
KWI,FRA,4026788
KWI,GOI,3063107
KWI,IAD,10580507
KWI,IKA,748836
KWI,ISB,2432111
KWI,IST,2170996
KWI,JED,1217527
KWI,JFK,10222295
KWI,KUL,6382083
KWI,LHR,4681368
KWI,MAA,3778320
KWI,MCT,1202770
KWI,MED,970200
KWI,MHD,1340376
KWI,RUH,489498
KWI,SAW,2130865
KWI,SHJ,862873
KWI,SKT,2543848
KWI,SYZ,449892
KWI,TRV,3797701
KWI,TUN,3600743
KWL,BKK,1605767
KWL,CAN,387793
KWL,CGO,1094295
KWL,CKG,601163
KWL,CTU,843833
KWL,FOC,969995
KWL,HAK,586645
KWL,HGH,1165038
KWL,HKG,509770
KWL,ICN,2063979
KWL,KMG,716838
KWL,KUL,2642097
KWL,KWE,355942
KWL,NGB,1237809
KWL,NKG,1125772
KWL,NNG,345947
KWL,PEK,1757532
KWL,PUS,2122919
KWL,PVG,1327727
KWL,SHA,1290813
KWL,SHE,2203115
KWL,SYX,768443
KWL,SZX,478541
KWL,TNA,1459853
KWL,TPE,1128460
KWL,TSN,1687523
KWL,TYN,1410622
KWL,WNZ,1117451
KWL,WUH,740490
KWL,XIY,1030544
KWL,XMN,820645
LAS,ABQ,782802
LAS,AMA,1220439
LAS,ANC,3708301
LAS,ATL,2810925
LAS,AUS,1753691
LAS,BDL,3696867
LAS,BHM,2603758
LAS,BIL,1214143
LAS,BNA,2554687
LAS,BOI,836014
LAS,BOS,3831557
LAS,BUF,3196627
LAS,BWI,3388987
LAS,CID,2123040
LAS,CLE,2936053
LAS,CLT,3083527
LAS,CMH,2849318
LAS,COS,972376
LAS,CPR,1063368
LAS,CVG,2700589
LAS,DCA,3361375
LAS,DEN,1011047
LAS,DFW,1698185
LAS,DLH,2247154
LAS,DSM,1956190
LAS,DTW,2814248
LAS,EWR,3584324
LAS,FLL,3497391
LAS,FRA,8984982
LAS,GDL,2074977
LAS,GEG,1296734
LAS,HNL,4445695
LAS,HOU,1987621
LAS,IAD,3324158
LAS,IAH,1965841
LAS,ICN,9690032
LAS,ICT,1587150
LAS,IND,2558684
LAS,JAX,3161936
LAS,JFK,3617691
LAS,LAX,380170
LAS,LBB,1246714
LAS,LGW,8453844
LAS,LHR,8416050
LAS,LIT,2083233
LAS,MAN,8187015
LAS,MCI,1833537
LAS,MCO,3281832
LAS,MDW,2447186
LAS,MEM,2278950
LAS,MEX,2424602
LAS,MIA,3499321
LAS,MKE,2452059
LAS,MLI,2214762
LAS,MSP,2091269
LAS,MSY,2413772
LAS,MTY,1832303
LAS,OAK,655644
LAS,OKC,1587412
LAS,ONT,316716
LAS,ORD,2436933
LAS,PDX,1227297
LAS,PHL,3502553
LAS,PHX,410802
LAS,PIA,2273575
LAS,PIT,3073619
LAS,PTY,4693124
LAS,RDU,3260228
LAS,RFD,2342168
LAS,RNO,556014
LAS,SAN,415806
LAS,SAT,1719618
LAS,SBN,2565271
LAS,SDF,2613331
LAS,SEA,1394464
LAS,SFO,666250
LAS,SGF,1945722
LAS,SHV,2000736
LAS,SJC,621774
LAS,SLC,591459
LAS,SMF,639627
LAS,SNA,364390
LAS,STL,2206890
LAS,TPA,3192801
LAS,TUL,1731035
LAS,TUS,586663
LAS,YEG,1918585
LAS,YUL,3603931
LAS,YVR,1596581
LAS,YWG,2109142
LAS,YYC,1672772
LAS,YYJ,1551220
LAS,YYZ,3127197
LAS,ZRH,9194346
LAX,ABQ,1089899
LAX,AKL,10467337
LAX,AMS,8977468
LAX,ANC,3774336
LAX,ARN,8884650
LAX,ATL,3132519
LAX,AUS,1998049
LAX,BDL,4066195
LAX,BNA,2892652
LAX,BNE,11525286
LAX,BOI,1084780
LAX,BOS,4202210
LAX,BWI,3748157
LAX,BZE,3503804
LAX,CAN,11637867
LAX,CDG,9124094
LAX,CLE,3303365
LAX,CLT,3420017
LAX,CMH,3210933
LAX,COS,1341351
LAX,CPH,9050418
LAX,CUN,3409703
LAX,CVG,3057506
LAX,DCA,3719085
LAX,DEN,1387024
LAX,DFW,1987383
LAX,DTW,3184540
LAX,DUS,9154974
LAX,DXB,13419852
LAX,EWR,3949668
LAX,FCO,10226024
LAX,FLL,3769572
LAX,FRA,9343419
LAX,GDL,2103947
LAX,GEG,1520645
LAX,GRU,9907363
LAX,HKG,11683648
LAX,HMO,881296
LAX,HND,8831405
LAX,HNL,4113181
LAX,HOU,2236474
LAX,IAD,3682125
LAX,IAH,2219215
LAX,ICN,9646375
LAX,ICT,1935738
LAX,IND,2919042
LAX,IST,11057923
LAX,JED,13408729
LAX,JFK,3982940
LAX,LAS,380170
LAX,LHR,8780646
LAX,LIM,6706127
LAX,MAD,9406180
LAX,MCI,2194019
LAX,MCO,3568990
LAX,MDW,2817100
LAX,MEL,12747904
LAX,MEM,2605397
LAX,MEX,2498962
LAX,MIA,3768873
LAX,MKE,2825938
LAX,MNL,11756408
LAX,MSP,2470984
LAX,MSY,2688036
LAX,MUC,9638410
LAX,NRT,8772757
LAX,OAK,542555
LAX,OKC,1910350
LAX,ORD,2807618
LAX,PBI,3749232
LAX,PDX,1341483
LAX,PEK,10059250
LAX,PHL,3864809
LAX,PHX,595615
LAX,PIT,3437427
LAX,PTY,4844071
LAX,PVG,10435872
LAX,PVR,1959521
LAX,PWM,4252287
LAX,RAR,7516170
LAX,RDU,3602448
LAX,RNO,628461
LAX,SAN,175594
LAX,SAT,1948030
LAX,SEA,1535158
LAX,SFO,543061
LAX,SJC,495557
LAX,SJD,1465810
LAX,SLC,948963
LAX,SMF,599772
LAX,STL,2562153
LAX,SVO,9781088
LAX,SYD,12050713
LAX,TLV,12188894
LAX,TPA,3472760
LAX,TPE,10941808
LAX,TUS,726192
LAX,VKO,9817711
LAX,YEG,2185546
LAX,YUL,3980855
LAX,YVR,1739197
LAX,YYC,1940348
LAX,YYZ,3501086
LAX,ZRH,9556439
LBA,ABZ,372950
LBA,AGP,1923102
LBA,ALC,1734211
LBA,AMS,463818
LBA,AYT,3120502
LBA,BCN,1424929
LBA,BGY,1221972
LBA,BHD,287025
LBA,BJV,2905455
LBA,BUD,1634783
LBA,CDG,613948
LBA,CPH,940635
LBA,DLM,3016451
LBA,DUB,308780
LBA,DUS,638642
LBA,FAO,1934865
LBA,FCO,1691569
LBA,GDN,1312725
LBA,GLA,285525
LBA,HER,2929452
LBA,ISB,6108593
LBA,KRK,1526161
LBA,LCA,3457926
LBA,LHR,278599
LBA,LPA,3091054
LBA,MLA,2360713
LBA,NCE,1307040
LBA,PFO,3402578
LBA,PMI,1625602
LBA,PRG,1168148
LBA,PSA,1433575
LBA,SOU,325091
LBA,TFS,3115667
LBA,TSF,1349195
LBA,VCE,1369233
LBB,AUS,549635
LBB,DAL,471949
LBB,DEN,733269
LBB,DFW,453749
LBB,IAH,736607
LBB,LAS,1246714
LCA,AMM,413369
LCA,AMS,2995287
LCA,ARN,2982448
LCA,ATH,931818
LCA,AUH,2334483
LCA,BAH,1885916
LCA,BEG,1582755
LCA,BEY,207530
LCA,BHX,3404425
LCA,BSL,2584346
LCA,BUD,1838036
LCA,CAI,566823
LCA,CDG,2986060
LCA,CWL,3469561
LCA,DME,2305639
LCA,DOH,2029487
LCA,DOK,1505040
LCA,DUS,2819285
LCA,DXB,2344735
LCA,EMA,3393284
LCA,FRA,2640295
LCA,GLA,3709058
LCA,HAJ,2722081
LCA,HER,771372
LCA,KBP,1732712
LCA,LBA,3457926
LCA,LED,2781871
LCA,LGW,3252507
LCA,LHR,3282898
LCA,LPL,3508637
LCA,LTN,3293096
LCA,MAN,3473785
LCA,MLA,1740736
LCA,MSQ,2156973
LCA,MUC,2341984
LCA,MXP,2416938
LCA,ODS,1306542
LCA,OSL,3250041
LCA,OTP,1253755
LCA,RIX,2556750
LCA,SKG,1128006
LCA,SOF,1239763
LCA,SVO,2362587
LCA,SVX,3177877
LCA,SXF,2514959
LCA,TLV,338587
LCA,VIE,2037694
LCA,WAW,2169336
LCA,ZRH,2508634
LCK,SFB,1234013
LCY,ABZ,650703
LCY,AGP,1686896
LCY,AMS,336079
LCY,ARN,1438453
LCY,BLL,763457
LCY,BSL,693849
LCY,DRS,955426
LCY,DUB,479645
LCY,DUS,467548
LCY,EDI,543810
LCY,FCO,1422483
LCY,FRA,620605
LCY,GLA,569042
LCY,GVA,734529
LCY,LIN,957255
LCY,LUX,483447
LCY,MAD,1255297
LCY,NCE,1024210
LCY,ORY,350355
LCY,PMI,1344739
LCY,VCE,1124880
LCY,ZRH,761272
LED,AER,1934270
LED,ALA,3618000
LED,AMS,1778687
LED,ARN,693668
LED,ATH,2472518
LED,AYT,2546847
LED,BCN,2826582
LED,BOJ,1926106
LED,CDG,2138429
LED,CPH,1143757
LED,DME,668536
LED,DUS,1745506
LED,DXB,4299502
LED,EVN,2397868
LED,FCO,2353371
LED,FRA,1753613
LED,FRU,3500285
LED,GVA,2191587
LED,GYD,2551834
LED,HAM,1410773
LED,HEL,300649
LED,HER,2744405
LED,ICN,6815340
LED,IST,2096223
LED,KBP,1053364
LED,KGF,2930465
LED,KJA,3566001
LED,KUF,1399735
LED,LCA,2781871
LED,LHR,2119988
LED,MLA,2895309
LED,MSQ,672816
LED,MUC,1744921
LED,MXP,2126361
LED,NBE,2998578
LED,NCE,2375268
LED,OSL,1066476
LED,PEK,6072714
LED,PRG,1481473
LED,PUJ,8711619
LED,RIX,487787
LED,SIP,1659745
LED,SKG,2203814
LED,SVO,600829
LED,SVX,1807289
LED,SXF,1323442
LED,TAS,3371807
LED,TFS,4981843
LED,TLL,309492
LED,TLV,3107740
LED,TSE,2733177
LED,TXL,1320710
LED,UFA,1642683
LED,VCE,1986189
LED,VIE,1574699
LED,VKO,626976
LED,VNO,648740
LED,WAW,1027101
LED,ZRH,1969756
LEJ,AMS,523929
LEJ,AYT,2180946
LEJ,BCN,1368652
LEJ,BRE,296588
LEJ,CDG,741444
LEJ,CGN,362225
LEJ,DME,1751630
LEJ,DUS,381572
LEJ,FRA,304335
LEJ,HER,2065625
LEJ,HRG,3245729
LEJ,IST,1720840
LEJ,LPA,3483821
LEJ,MUC,343982
LEJ,PMI,1512133
LEJ,STN,831423
LEJ,STR,373835
LEJ,TFS,3539393
LEJ,VIE,483286
LEJ,ZRH,516001
LEX,ATL,488449
LEX,CLT,453179
LEX,DCA,666678
LEX,DFW,1262804
LEX,DTW,475795
LEX,FLL,1391219
LEX,IAH,1332825
LEX,LGA,972457
LEX,MSP,1045807
LEX,ORD,520408
LEX,SFB,1073434
LFT,ATL,809546
LFT,DFW,564701
LFT,IAH,324201
LGA,ATL,1225550
LGA,BGR,608668
LGA,BHM,1393923
LGA,BNA,1229747
LGA,BOS,297068
LGA,BUF,469516
LGA,CAE,993307
LGA,CHS,1032356
LGA,CLE,673655
LGA,CLT,875196
LGA,CMH,770344
LGA,CVG,942095
LGA,DAY,883983
LGA,DCA,345115
LGA,DEN,2606361
LGA,DFW,2235069
LGA,DSM,1659647
LGA,DTW,807104
LGA,FLL,1731098
LGA,GSO,741370
LGA,GSP,981963
LGA,HOU,2297728
LGA,IAD,367935
LGA,IAH,2279422
LGA,IND,1062534
LGA,JAX,1341327
LGA,LEX,972457
LGA,LIT,1746676
LGA,MCI,1782095
LGA,MCO,1528738
LGA,MDW,1166895
LGA,MEM,1549531
LGA,MHT,313436
LGA,MIA,1764809
LGA,MKE,1187582
LGA,MSN,1306677
LGA,MSP,1641986
LGA,MSY,1904276
LGA,ORD,1180043
LGA,ORF,476031
LGA,PBI,1665078
LGA,PHL,153725
LGA,PIT,538888
LGA,PWM,433659
LGA,RDU,692908
